Packet #,Timestamp,Source IP,Destination IP,Protocol,Length (B),Source Port,Destination Port,TCP Flags,DNS Query,DNS Query Type,DNS Response,ICMP Type,ICMP Code,HTTP Host,HTTP Method,HTTP URI,TLS Version,Info
1215,12:49:07.501,192.168.191.70,224.0.0.251,UDP,87,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=87
1216,12:49:07.501,192.168.173.248,224.0.0.251,UDP,333,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=333
1217,12:49:07.501,192.168.174.180,224.0.0.251,UDP,333,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=333
1218,12:49:07.501,192.168.174.65,224.0.0.251,UDP,430,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=430
1219,12:49:07.501,192.168.171.31,224.0.0.252,UDP,72,61462,5355,,,,,,,,,,,UDP 61462->5355 Len=72
1220,12:49:07.501,192.168.172.190,224.0.0.251,UDP,82,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=82
1221,12:49:07.501,192.168.172.190,224.0.0.251,UDP,82,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=82
1222,12:49:07.501,192.168.173.148,224.0.0.251,UDP,327,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=327
1223,12:49:07.501,192.168.173.175,224.0.0.251,UDP,643,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=643
1224,12:49:07.501,192.168.181.37,224.0.0.251,UDP,309,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=309
1225,12:49:07.501,192.168.172.23,239.255.255.250,UDP,179,63412,1900,,,,,,,,,,,UDP 63412->1900 Len=179
1226,12:49:07.501,192.168.172.23,224.0.0.251,UDP,78,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=78
1227,12:49:07.501,192.168.172.23,224.0.0.251,UDP,75,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=75
1228,12:49:07.501,192.168.172.23,224.0.0.251,UDP,76,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=76
1229,12:49:07.504,192.168.175.233,192.168.191.255,UDP,228,138,138,,,,,,,,,,,UDP 138->138 Len=228
1230,12:49:07.504,192.168.172.23,224.0.0.251,UDP,77,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=77
1231,12:49:07.504,192.168.172.23,224.0.0.251,UDP,75,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=75
1232,12:49:07.504,192.168.172.157,192.168.191.255,UDP,216,138,138,,,,,,,,,,,UDP 138->138 Len=216
1233,12:49:07.715,192.168.167.137,172.217.117.4,HTTPS/TLS,66,65368,443,SYN,,,,,,,,,,TLS  65368->443 [SYN]
1234,12:49:07.733,172.217.117.4,192.168.167.137,HTTPS/TLS,70,443,65368,SYN-ACK,,,,,,,,,,TLS  443->65368 [SYN-ACK]
1235,12:49:07.733,192.168.167.137,172.217.117.4,HTTPS/TLS,54,65368,443,ACK,,,,,,,,,,TLS  65368->443 [ACK]
1236,12:49:07.733,192.168.167.137,172.217.117.4,HTTPS/TLS,1583,65368,443,PSH-ACK,,,,,,,,,TLS 1.1,TLS TLS 1.1 65368->443 [PSH-ACK]
1237,12:49:07.739,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65368,RST-ACK,,,,,,,,,,TLS  443->65368 [RST-ACK]
1238,12:49:07.810,192.168.162.107,224.0.0.251,UDP,325,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=325
1239,12:49:07.810,192.168.164.160,224.0.0.251,UDP,119,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=119
1240,12:49:07.810,192.168.172.23,192.168.191.255,UDP,110,137,137,,,,,,,,,,,UDP 137->137 Len=110
1241,12:49:07.810,192.168.172.23,192.168.191.255,UDP,110,137,137,,,,,,,,,,,UDP 137->137 Len=110
1242,12:49:07.810,192.168.188.96,192.168.191.255,UDP,216,138,138,,,,,,,,,,,UDP 138->138 Len=216
1243,12:49:07.810,192.168.171.31,224.0.0.252,UDP,72,57044,5355,,,,,,,,,,,UDP 57044->5355 Len=72
1244,12:49:07.810,192.168.172.157,192.168.191.255,UDP,216,138,138,,,,,,,,,,,UDP 138->138 Len=216
1245,12:49:07.810,192.168.162.70,224.0.0.251,UDP,422,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=422
1246,12:49:07.810,192.168.160.146,224.0.0.251,UDP,975,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=975
1247,12:49:08.007,172.217.114.4,192.168.167.137,HTTPS/TLS,828,443,63152,PSH-ACK,,,,,,,,,,TLS  443->63152 [PSH-ACK]
1248,12:49:08.007,172.217.114.4,192.168.167.137,HTTPS/TLS,449,443,63152,PSH-ACK,,,,,,,,,,TLS  443->63152 [PSH-ACK]
1249,12:49:08.007,192.168.167.137,172.217.114.4,HTTPS/TLS,54,63152,443,ACK,,,,,,,,,,TLS  63152->443 [ACK]
1250,12:49:08.112,0.0.0.0,255.255.255.255,UDP,340,68,67,,,,,,,,,,,UDP 68->67 Len=340
1251,12:49:08.112,192.168.191.70,239.255.255.250,UDP,167,56834,1900,,,,,,,,,,,UDP 56834->1900 Len=167
1252,12:49:08.112,0.0.0.0,255.255.255.255,UDP,350,68,67,,,,,,,,,,,UDP 68->67 Len=350
1253,12:49:08.112,192.168.188.210,239.255.255.250,UDP,844,43063,3702,,,,,,,,,,,UDP 43063->3702 Len=844
1254,12:49:08.112,192.168.171.31,224.0.0.252,UDP,72,57044,5355,,,,,,,,,,,UDP 57044->5355 Len=72
1255,12:49:08.112,192.168.172.23,239.255.255.250,UDP,212,53628,1900,,,,,,,,,,,UDP 53628->1900 Len=212
1256,12:49:08.112,192.168.172.23,239.255.255.250,UDP,666,54888,3702,,,,,,,,,,,UDP 54888->3702 Len=666
1257,12:49:08.112,192.168.163.34,224.0.0.251,UDP,119,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=119
1258,12:49:08.112,192.168.190.149,224.0.0.251,UDP,294,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=294
1259,12:49:08.415,192.168.173.5,239.255.255.250,UDP,698,56527,3702,,,,,,,,,,,UDP 56527->3702 Len=698
1260,12:49:08.415,192.168.188.210,224.0.0.251,UDP,82,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=82
1261,12:49:08.415,192.168.188.210,224.0.0.251,UDP,82,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=82
1262,12:49:08.415,192.168.172.23,192.168.191.255,UDP,110,137,137,,,,,,,,,,,UDP 137->137 Len=110
1263,12:49:08.415,192.168.172.23,192.168.191.255,UDP,110,137,137,,,,,,,,,,,UDP 137->137 Len=110
1264,12:49:08.459,172.217.114.4,192.168.167.137,HTTPS/TLS,454,443,63152,PSH-ACK,,,,,,,,,,TLS  443->63152 [PSH-ACK]
1265,12:49:08.459,172.217.114.4,192.168.167.137,HTTPS/TLS,457,443,63152,PSH-ACK,,,,,,,,,,TLS  443->63152 [PSH-ACK]
1266,12:49:08.459,172.217.114.4,192.168.167.137,HTTPS/TLS,451,443,63152,PSH-ACK,,,,,,,,,,TLS  443->63152 [PSH-ACK]
1267,12:49:08.459,172.217.114.4,192.168.167.137,HTTPS/TLS,459,443,63152,PSH-ACK,,,,,,,,,,TLS  443->63152 [PSH-ACK]
1268,12:49:08.459,172.217.114.4,192.168.167.137,HTTPS/TLS,463,443,63152,PSH-ACK,,,,,,,,,,TLS  443->63152 [PSH-ACK]
1269,12:49:08.459,172.217.114.4,192.168.167.137,HTTPS/TLS,447,443,63152,PSH-ACK,,,,,,,,,,TLS  443->63152 [PSH-ACK]
1270,12:49:08.459,192.168.167.137,172.217.114.4,HTTPS/TLS,54,63152,443,ACK,,,,,,,,,,TLS  63152->443 [ACK]
1271,12:49:08.459,192.168.167.137,172.217.114.4,HTTPS/TLS,54,63152,443,ACK,,,,,,,,,,TLS  63152->443 [ACK]
1272,12:49:08.459,192.168.167.137,172.217.114.4,HTTPS/TLS,54,63152,443,ACK,,,,,,,,,,TLS  63152->443 [ACK]
1273,12:49:08.723,192.168.162.70,224.0.0.251,UDP,226,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=226
1274,12:49:08.723,192.168.172.190,192.168.191.255,UDP,243,138,138,,,,,,,,,,,UDP 138->138 Len=243
1275,12:49:08.815,104.18.39.21,192.168.167.137,HTTPS/TLS,78,443,63021,PSH-ACK,,,,,,,,,,TLS  443->63021 [PSH-ACK]
1276,12:49:08.817,192.168.167.137,104.18.39.21,HTTPS/TLS,82,63021,443,PSH-ACK,,,,,,,,,,TLS  63021->443 [PSH-ACK]
1277,12:49:08.851,104.18.39.21,192.168.167.137,HTTPS/TLS,60,443,63021,ACK,,,,,,,,,,TLS  443->63021 [ACK]
1278,12:49:09.033,0.0.0.0,255.255.255.255,UDP,365,68,67,,,,,,,,,,,UDP 68->67 Len=365
1279,12:49:09.033,192.168.172.190,224.0.0.252,UDP,75,52561,5355,,,,,,,,,,,UDP 52561->5355 Len=75
1280,12:49:09.033,192.168.172.23,224.0.0.251,UDP,82,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=82
1281,12:49:09.033,192.168.172.23,224.0.0.251,UDP,82,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=82
1282,12:49:09.033,192.168.172.23,224.0.0.251,UDP,82,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=82
1283,12:49:09.033,192.168.172.23,224.0.0.251,UDP,82,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=82
1284,12:49:09.262,192.168.167.137,172.217.117.4,HTTPS/TLS,66,65369,443,SYN,,,,,,,,,,TLS  65369->443 [SYN]
1285,12:49:09.280,172.217.117.4,192.168.167.137,HTTPS/TLS,70,443,65369,SYN-ACK,,,,,,,,,,TLS  443->65369 [SYN-ACK]
1286,12:49:09.280,192.168.167.137,172.217.117.4,HTTPS/TLS,54,65369,443,ACK,,,,,,,,,,TLS  65369->443 [ACK]
1287,12:49:09.280,192.168.167.137,172.217.117.4,HTTPS/TLS,1583,65369,443,PSH-ACK,,,,,,,,,TLS 1.1,TLS TLS 1.1 65369->443 [PSH-ACK]
1288,12:49:09.286,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65369,RST-ACK,,,,,,,,,,TLS  443->65369 [RST-ACK]
1289,12:49:09.344,192.168.163.31,224.0.0.251,UDP,119,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=119
1290,12:49:09.344,192.168.172.23,239.255.255.250,UDP,212,53628,1900,,,,,,,,,,,UDP 53628->1900 Len=212
1291,12:49:09.344,192.168.172.23,192.168.191.255,UDP,110,137,137,,,,,,,,,,,UDP 137->137 Len=110
1292,12:49:09.344,192.168.172.23,192.168.191.255,UDP,110,137,137,,,,,,,,,,,UDP 137->137 Len=110
1293,12:49:09.344,192.168.161.137,239.255.255.250,UDP,175,57062,1900,,,,,,,,,,,UDP 57062->1900 Len=175
1294,12:49:09.344,192.168.188.210,224.0.0.251,UDP,344,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=344
1295,12:49:09.344,192.168.191.70,224.0.0.251,UDP,87,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=87
1296,12:49:09.344,192.168.173.148,224.0.0.251,UDP,327,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=327
1297,12:49:09.344,192.168.173.175,224.0.0.251,UDP,643,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=643
1298,12:49:09.344,192.168.174.180,224.0.0.251,UDP,333,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=333
1299,12:49:09.344,192.168.181.37,224.0.0.251,UDP,309,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=309
1300,12:49:09.344,192.168.172.190,224.0.0.252,UDP,75,52561,5355,,,,,,,,,,,UDP 52561->5355 Len=75
1301,12:49:09.523,192.168.167.137,172.217.117.4,HTTPS/TLS,66,65370,443,SYN,,,,,,,,,,TLS  65370->443 [SYN]
1302,12:49:09.551,172.217.117.4,192.168.167.137,HTTPS/TLS,70,443,65370,SYN-ACK,,,,,,,,,,TLS  443->65370 [SYN-ACK]
1303,12:49:09.552,192.168.167.137,172.217.117.4,HTTPS/TLS,54,65370,443,ACK,,,,,,,,,,TLS  65370->443 [ACK]
1304,12:49:09.552,192.168.167.137,172.217.117.4,HTTPS/TLS,1583,65370,443,PSH-ACK,,,,,,,,,TLS 1.1,TLS TLS 1.1 65370->443 [PSH-ACK]
1305,12:49:09.573,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65370,RST-ACK,,,,,,,,,,TLS  443->65370 [RST-ACK]
1306,12:49:09.650,192.168.162.107,224.0.0.251,UDP,325,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=325
1307,12:49:09.650,192.168.162.70,224.0.0.251,UDP,1328,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=1328
1308,12:49:09.650,192.168.162.70,224.0.0.251,UDP,405,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=405
1309,12:49:09.650,192.168.173.248,224.0.0.251,UDP,333,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=333
1310,12:49:09.650,192.168.175.233,192.168.191.255,UDP,228,138,138,,,,,,,,,,,UDP 138->138 Len=228
1311,12:49:09.650,192.168.163.180,224.0.0.251,UDP,119,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=119
1312,12:49:09.650,192.168.162.57,224.0.0.252,UDP,68,63409,5355,,,,,,,,,,,UDP 63409->5355 Len=68
1313,12:49:09.958,192.168.162.70,224.0.0.251,UDP,422,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=422
1314,12:49:09.958,192.168.172.190,224.0.0.252,UDP,75,51677,5355,,,,,,,,,,,UDP 51677->5355 Len=75
1315,12:49:09.958,192.168.172.23,192.168.191.255,UDP,110,137,137,,,,,,,,,,,UDP 137->137 Len=110
1316,12:49:09.958,192.168.172.23,192.168.191.255,UDP,110,137,137,,,,,,,,,,,UDP 137->137 Len=110
1317,12:49:09.958,192.168.172.23,239.255.255.250,UDP,143,63412,1900,,,,,,,,,,,UDP 63412->1900 Len=143
1318,12:49:09.958,192.168.172.23,255.255.255.255,UDP,70,54890,22222,,,,,,,,,,,UDP 54890->22222 Len=70
1319,12:49:09.958,192.168.172.23,255.255.255.255,UDP,70,54891,22222,,,,,,,,,,,UDP 54891->22222 Len=70
1320,12:49:09.958,192.168.172.23,192.168.191.255,UDP,70,54892,22222,,,,,,,,,,,UDP 54892->22222 Len=70
1321,12:49:09.958,192.168.172.23,255.255.255.255,UDP,125,10004,10004,,,,,,,,,,,UDP 10004->10004 Len=125
1322,12:49:09.958,192.168.172.23,255.255.255.255,UDP,70,54893,22222,,,,,,,,,,,UDP 54893->22222 Len=70
1323,12:49:09.958,192.168.172.23,255.255.255.255,UDP,70,54894,22222,,,,,,,,,,,UDP 54894->22222 Len=70
1324,12:49:09.958,192.168.162.70,192.168.191.255,UDP,110,137,137,,,,,,,,,,,UDP 137->137 Len=110
1325,12:49:09.958,192.168.172.23,255.255.255.255,UDP,70,54895,22222,,,,,,,,,,,UDP 54895->22222 Len=70
1326,12:49:09.958,192.168.172.23,255.255.255.255,UDP,70,54896,22222,,,,,,,,,,,UDP 54896->22222 Len=70
1327,12:49:09.958,192.168.172.23,192.168.191.255,UDP,70,54897,22222,,,,,,,,,,,UDP 54897->22222 Len=70
1328,12:49:09.958,192.168.172.23,255.255.255.255,UDP,70,54898,22222,,,,,,,,,,,UDP 54898->22222 Len=70
1329,12:49:09.958,192.168.172.23,255.255.255.255,UDP,70,54899,22222,,,,,,,,,,,UDP 54899->22222 Len=70
1330,12:49:09.958,192.168.172.23,255.255.255.255,UDP,56,54900,3289,,,,,,,,,,,UDP 54900->3289 Len=56
1331,12:49:09.958,192.168.172.23,255.255.255.255,UDP,56,54901,3289,,,,,,,,,,,UDP 54901->3289 Len=56
1332,12:49:09.958,192.168.172.23,192.168.191.255,UDP,56,54902,3289,,,,,,,,,,,UDP 54902->3289 Len=56
1333,12:49:09.958,192.168.172.23,255.255.255.255,UDP,56,54903,3289,,,,,,,,,,,UDP 54903->3289 Len=56
1334,12:49:09.958,192.168.172.23,255.255.255.255,UDP,56,54904,3289,,,,,,,,,,,UDP 54904->3289 Len=56
1335,12:49:09.958,192.168.172.23,255.255.255.255,UDP,125,10004,10004,,,,,,,,,,,UDP 10004->10004 Len=125
1336,12:49:09.958,192.168.172.23,255.255.255.255,UDP,125,10004,10004,,,,,,,,,,,UDP 10004->10004 Len=125
1337,12:49:09.958,192.168.172.23,255.255.255.255,UDP,125,10004,10004,,,,,,,,,,,UDP 10004->10004 Len=125
1338,12:49:09.958,192.168.172.23,255.255.255.255,UDP,125,10004,10004,,,,,,,,,,,UDP 10004->10004 Len=125
1339,12:49:09.958,192.168.172.157,192.168.191.255,UDP,216,138,138,,,,,,,,,,,UDP 138->138 Len=216
1340,12:49:09.958,192.168.191.70,239.255.255.250,UDP,167,56834,1900,,,,,,,,,,,UDP 56834->1900 Len=167
1341,12:49:09.959,192.168.188.210,239.255.255.250,UDP,844,43063,3702,,,,,,,,,,,UDP 43063->3702 Len=844
1342,12:49:10.262,192.168.172.23,224.0.0.251,UDP,82,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=82
1343,12:49:10.262,192.168.172.23,224.0.0.251,UDP,82,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=82
1344,12:49:10.262,192.168.172.23,224.0.0.251,UDP,82,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=82
1345,12:49:10.262,192.168.172.23,224.0.0.251,UDP,82,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=82
1346,12:49:10.262,192.168.172.157,224.0.0.251,UDP,105,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=105
1347,12:49:10.262,192.168.172.23,239.255.255.250,UDP,666,54888,3702,,,,,,,,,,,UDP 54888->3702 Len=666
1348,12:49:10.262,192.168.162.57,224.0.0.252,UDP,68,63409,5355,,,,,,,,,,,UDP 63409->5355 Len=68
1349,12:49:10.262,192.168.172.190,224.0.0.252,UDP,75,51677,5355,,,,,,,,,,,UDP 51677->5355 Len=75
1350,12:49:10.266,172.217.114.4,192.168.167.137,HTTPS/TLS,740,443,63152,PSH-ACK,,,,,,,,,,TLS  443->63152 [PSH-ACK]
1351,12:49:10.276,172.217.114.4,192.168.167.137,HTTPS/TLS,471,443,63152,PSH-ACK,,,,,,,,,,TLS  443->63152 [PSH-ACK]
1352,12:49:10.276,192.168.167.137,172.217.114.4,HTTPS/TLS,54,63152,443,ACK,,,,,,,,,,TLS  63152->443 [ACK]
1353,12:49:10.431,172.217.114.4,192.168.167.137,HTTPS/TLS,85,443,63152,PSH-ACK,,,,,,,,,,TLS  443->63152 [PSH-ACK]
1354,12:49:10.433,192.168.167.137,172.217.114.4,HTTPS/TLS,1104,63152,443,PSH-ACK,,,,,,,,,,TLS  63152->443 [PSH-ACK]
1355,12:49:10.448,172.217.114.4,192.168.167.137,HTTPS/TLS,64,443,63152,ACK,,,,,,,,,,TLS  443->63152 [ACK]
1356,12:49:10.471,192.168.167.137,172.217.117.4,HTTPS/TLS,4172,65348,443,PSH-ACK,,,,,,,,,,TLS  65348->443 [PSH-ACK]
1357,12:49:10.471,192.168.167.137,172.217.117.4,HTTPS/TLS,16460,65348,443,PSH-ACK,,,,,,,,,,TLS  65348->443 [PSH-ACK]
1358,12:49:10.471,192.168.167.137,172.217.117.4,HTTPS/TLS,16460,65348,443,PSH-ACK,,,,,,,,,,TLS  65348->443 [PSH-ACK]
1359,12:49:10.471,192.168.167.137,172.217.117.4,HTTPS/TLS,16460,65348,443,PSH-ACK,,,,,,,,,,TLS  65348->443 [PSH-ACK]
1360,12:49:10.471,192.168.167.137,172.217.117.4,HTTPS/TLS,7114,65348,443,ACK,,,,,,,,,,TLS  65348->443 [ACK]
1361,12:49:10.483,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1362,12:49:10.483,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1363,12:49:10.483,192.168.167.137,172.217.117.4,HTTPS/TLS,4290,65348,443,ACK,,,,,,,,,,TLS  65348->443 [ACK]
1364,12:49:10.491,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1365,12:49:10.491,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1366,12:49:10.491,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1367,12:49:10.491,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1368,12:49:10.491,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1369,12:49:10.491,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1370,12:49:10.491,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1371,12:49:10.491,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1372,12:49:10.492,192.168.167.137,172.217.117.4,HTTPS/TLS,14174,65348,443,PSH-ACK,,,,,,,,,,TLS  65348->443 [PSH-ACK]
1373,12:49:10.502,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1374,12:49:10.502,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1375,12:49:10.502,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1376,12:49:10.502,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1377,12:49:10.502,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1378,12:49:10.502,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1379,12:49:10.502,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1380,12:49:10.502,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1381,12:49:10.502,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1382,12:49:10.502,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1383,12:49:10.503,192.168.167.137,172.217.117.4,HTTPS/TLS,19822,65348,443,PSH-ACK,,,,,,,,,,TLS  65348->443 [PSH-ACK]
1384,12:49:10.511,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1385,12:49:10.511,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1386,12:49:10.511,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1387,12:49:10.511,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1388,12:49:10.511,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1389,12:49:10.511,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1390,12:49:10.512,192.168.167.137,172.217.117.4,HTTPS/TLS,19822,65348,443,PSH-ACK,,,,,,,,,,TLS  65348->443 [PSH-ACK]
1391,12:49:10.518,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1392,12:49:10.518,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1393,12:49:10.518,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1394,12:49:10.518,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1395,12:49:10.518,192.168.167.137,172.217.117.4,HTTPS/TLS,11350,65348,443,PSH-ACK,,,,,,,,,,TLS  65348->443 [PSH-ACK]
1396,12:49:10.532,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1397,12:49:10.532,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1398,12:49:10.532,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1399,12:49:10.532,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1400,12:49:10.532,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1401,12:49:10.532,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1402,12:49:10.532,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1403,12:49:10.532,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1404,12:49:10.532,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1405,12:49:10.533,192.168.167.137,172.217.117.4,HTTPS/TLS,25470,65348,443,PSH-ACK,,,,,,,,,,TLS  65348->443 [PSH-ACK]
1406,12:49:10.543,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1407,12:49:10.543,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1408,12:49:10.543,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1409,12:49:10.543,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1410,12:49:10.543,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1411,12:49:10.543,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1412,12:49:10.543,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1413,12:49:10.544,192.168.167.137,172.217.117.4,HTTPS/TLS,21234,65348,443,PSH-ACK,,,,,,,,,,TLS  65348->443 [PSH-ACK]
1414,12:49:10.554,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1415,12:49:10.554,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
